raceId,constructorId,circuitId,year,constructorName,circuitName,circuitClass1,circuitClass2,circuitClass3,distanceKm,location,country,constructorDriverCount,totalDriverCount,totalConstructorCount,totalCalculatedPoints,totalRacePoints,shareOfTotalPoints,maxPoints,shareOfMaxPoints,firstPlace,secondPlace,thirdPlace,trailingDriverCircuitExperience,totalDriverCircuitExperience,trailingAvgRelativeFinish,avgRelativePerformance,eventTrailingCompetitivenessDriver,eventCompetitivenessDriver,trailingConstructorCircuitExperience,totalConstructorCircuitExperience,trailingConstructorAvgRelativeFinish,constructorAvgRelativeFinish,eventTrailingCompetitivenessConstructor,eventCompetitivenessConstructor,logAdjustedShareOfMaxPoints,finishingNumber,finishingPercentage,finishingGroup,podiumAppearance,numberOfRacesAtCircuit
217,20,11,1997,Prost,Hungarian Grand Prix,Race,Race,Race,4.381,Mogyoród,Hungary,2,22,11,1.01,26.01010101,0.038831068,16,0.063125,0,0,0,0,17,1,0.506915585,0.644117075,0.532502373,0,5,1,0.638311688,0.544240079,0.514632643,-2.762638391,6,0.545454545,3,0,34
217,21,11,1997,Arrows,Hungarian Grand Prix,Race,Race,Race,4.381,Mogyoród,Hungary,2,22,11,6,26.01010101,0.230679612,16,0.375,0,1,0,7,14,0.506472882,0.47691487,0.644117075,0.532502373,5,10,0.387543424,0.524291193,0.544240079,0.514632643,-0.980829253,2,0.181818182,1,1,34
217,22,11,1997,Benetton,Hungarian Grand Prix,Race,Race,Race,4.381,Mogyoród,Hungary,2,22,11,0.0001,26.01010101,3.84466E-06,16,6.25001E-06,0,0,0,19,25,0.416576769,0.43988655,0.644117075,0.532502373,11,16,0.3576699,0.435021433,0.544240079,0.514632643,-11.98292809,7,0.636363636,3,0,34
217,24,11,1997,Stewart,Hungarian Grand Prix,Race,Race,Race,4.381,Mogyoród,Hungary,2,22,11,1E-26,26.01010101,3.84466E-28,16,6.25001E-28,0,0,0,4,20,0.815029762,0.751361358,0.644117075,0.532502373,0,3,1,0.66991342,0.544240079,0.514632643,-62.63980014,11,1,4,0,34
217,25,11,1997,Tyrrell,Hungarian Grand Prix,Race,Race,Race,4.381,Mogyoród,Hungary,2,22,11,1.0001E-14,26.01010101,3.84504E-16,16,6.25063E-16,0,0,0,4,14,0.645535715,0.633217378,0.644117075,0.532502373,11,13,0.502518007,0.525440645,0.544240079,0.514632643,-35.00868003,9,0.818181818,4,0,34
218,1,13,1997,McLaren,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,22,11,1E-20,26.01010101,3.84466E-22,16,6.25001E-22,0,0,0,8,23,0.463338002,0.415740485,0.604130814,0.488875498,13,34,0.279773669,0.396009718,0.556468272,0.533880341,-48.82428958,10,0.909090909,4,0,34
218,3,13,1997,Williams,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,22,11,6,26.01010101,0.230679612,16,0.375,0,0,1,4,16,0.362301588,0.374499459,0.604130814,0.488875498,13,34,0.303402526,0.421488132,0.556468272,0.533880341,-0.980829253,1,0.090909091,1,1,34
218,6,13,1997,Ferrari,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,22,11,10.00000001,26.01010101,0.38446602,16,0.625000001,1,0,0,9,25,0.43987781,0.384712401,0.604130814,0.488875498,31,52,0.504411685,0.427440649,0.556468272,0.533880341,-0.470003628,2,0.181818182,1,1,34
218,15,13,1997,Sauber,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,22,11,3.000001,26.01010101,0.115339844,16,0.187500063,0,0,0,10,15,0.430681375,0.452141264,0.604130814,0.488875498,4,21,0.609718407,0.591696002,0.556468272,0.533880341,-1.6739761,3,0.272727273,2,0,34
218,17,13,1997,Jordan,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,22,11,6,26.01010101,0.230679612,16,0.375,0,1,0,0,19,1,0.435382232,0.604130814,0.488875498,6,14,0.620366929,0.527884528,0.556468272,0.533880341,-0.980829253,1,0.090909091,1,1,34
218,18,13,1997,Minardi,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,22,11,1E-16,26.01010101,3.84466E-18,16,6.25E-18,0,0,0,5,8,0.788287546,0.668269925,0.604130814,0.488875498,12,20,0.618831593,0.667548956,0.556468272,0.533880341,-39.61395021,8,0.727272727,3,0,34
218,20,13,1997,Prost,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,22,11,1E-18,26.01010101,3.84466E-20,16,6.25E-20,0,0,0,0,15,1,0.675961539,0.604130814,0.488875498,0,5,1,0.713636364,0.556468272,0.533880341,-44.2191204,9,0.818181818,4,0,34
218,21,13,1997,Arrows,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,22,11,0.01,26.01010101,0.000384466,16,0.000625,0,0,0,6,13,0.373855311,0.368348418,0.604130814,0.488875498,7,12,0.408673128,0.499756294,0.556468272,0.533880341,-7.377758908,5,0.454545455,2,0,34
218,22,13,1997,Benetton,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,22,11,1.0001,26.01010101,0.038450447,16,0.06250625,0,0,0,19,25,0.575329924,0.517838167,0.604130814,0.488875498,11,16,0.24166459,0.332337587,0.556468272,0.533880341,-2.772488727,4,0.363636364,2,0,34
218,24,13,1997,Stewart,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,22,11,1E-12,26.01010101,3.84466E-14,16,6.25E-14,0,0,0,4,18,0.814148352,0.563578578,0.604130814,0.488875498,0,3,1,0.734848485,0.556468272,0.533880341,-30.40360984,7,0.636363636,3,0,34
218,25,13,1997,Tyrrell,Belgian Grand Prix,Race,Race,Race,7.004,Stavelot,Belgium,2,22,11,1E-10,26.01010101,3.84466E-12,16,6.25E-12,0,0,0,4,13,0.397619048,0.521158009,0.604130814,0.488875498,13,15,0.534308464,0.560037032,0.556468272,0.533880341,-25.79843965,6,0.545454545,3,0,34
219,1,14,1997,McLaren,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,22,11,10.000001,26.01010101,0.384466058,16,0.625000063,1,0,0,8,25,0.495263773,0.498546389,0.608691223,0.52039962,25,48,0.364370285,0.426005673,0.550534143,0.505428021,-0.470003529,1,0.090909091,1,1,39
219,3,14,1997,Williams,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,22,11,6,26.01010101,0.230679612,16,0.375,0,0,1,4,18,0.427976191,0.452002165,0.608691223,0.52039962,19,42,0.363938545,0.400957408,0.550534143,0.505428021,-0.980829253,3,0.272727273,2,1,39
219,6,14,1997,Ferrari,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,22,11,1.0001,26.01010101,0.038450447,16,0.06250625,0,0,0,8,26,0.432236408,0.354079237,0.608691223,0.52039962,46,69,0.354259149,0.318100741,0.550534143,0.505428021,-2.772488727,5,0.454545455,2,0,39
219,15,14,1997,Sauber,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,22,11,1E-12,26.01010101,3.84466E-14,16,6.25E-14,0,0,0,8,13,0.598504094,0.631484747,0.608691223,0.52039962,4,22,0.496668956,0.578010058,0.550534143,0.505428021,-30.40360984,7,0.636363636,3,0,39
219,17,14,1997,Jordan,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,22,11,3,26.01010101,0.115339806,16,0.1875,0,0,0,0,22,1,0.4500777,0.608691223,0.52039962,6,15,0.538817514,0.562345187,0.550534143,0.505428021,-1.673976434,4,0.363636364,2,0,39
219,18,14,1997,Minardi,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,22,11,1E-16,26.01010101,3.84466E-18,16,6.25E-18,0,0,0,5,7,0.720512821,0.581487957,0.608691223,0.52039962,12,21,0.645779443,0.685791716,0.550534143,0.505428021,-39.61395021,9,0.818181818,4,0,39
219,20,14,1997,Prost,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,22,11,1.01E-08,26.01010101,3.88311E-10,16,6.3125E-10,0,0,0,0,17,1,0.659368687,0.608691223,0.52039962,0,5,1,0.604545455,0.550534143,0.505428021,-21.18331914,6,0.545454545,3,0,39
219,21,14,1997,Arrows,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,22,11,1E-18,26.01010101,3.84466E-20,16,6.25E-20,0,0,0,6,13,0.366563645,0.542662992,0.608691223,0.52039962,12,17,0.510992373,0.571930445,0.550534143,0.505428021,-44.2191204,10,0.909090909,4,0,39
219,22,14,1997,Benetton,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,22,11,6.01,26.01010101,0.231064078,16,0.375625,0,1,0,21,27,0.381378028,0.357195746,0.608691223,0.52039962,11,16,0.330465385,0.399069952,0.550534143,0.505428021,-0.979163974,2,0.181818182,1,1,39
219,24,14,1997,Stewart,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,22,11,1E-14,26.01010101,3.84466E-16,16,6.25E-16,0,0,0,4,20,0.731799451,0.624956185,0.608691223,0.52039962,0,3,1,0.545454545,0.550534143,0.505428021,-35.00878002,8,0.727272727,3,0,39
219,25,14,1997,Tyrrell,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,22,11,1.0001E-24,26.01010101,3.84504E-26,16,6.25063E-26,0,0,0,4,14,0.541369048,0.572534014,0.608691223,0.52039962,24,26,0.450583926,0.467497051,0.550534143,0.505428021,-58.03453096,11,1,4,0,39
220,1,23,1997,McLaren,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,22,11,6,26.01010101,0.230679612,16,0.375,0,1,0,0,12,1,0.280194805,0.978163041,0.508802569,17,24,0.342884702,0.327819845,0.660363567,0.533445021,-0.980829253,2,0.181818182,1,1,14
220,3,23,1997,Williams,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,22,11,14,26.01010101,0.538252427,16,0.875,1,0,1,0,14,1,0.52012987,0.978163041,0.508802569,11,18,0.452552113,0.468857604,0.660363567,0.533445021,-0.133531393,1,0.090909091,1,2,14
220,6,23,1997,Ferrari,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,22,11,1,26.01010101,0.038446602,16,0.0625,0,0,0,0,11,1,0.334469697,0.978163041,0.508802569,17,24,0.350150416,0.321318666,0.660363567,0.533445021,-2.772588722,4,0.363636364,2,0,14
220,15,23,1997,Sauber,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,22,11,0.000101,26.01010101,3.88311E-06,16,6.3125E-06,0,0,0,0,5,1,0.414772727,0.978163041,0.508802569,0,7,1,0.537337662,0.660363567,0.533445021,-11.97297876,6,0.545454545,3,0,14
220,17,23,1997,Jordan,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,22,11,5,26.01010101,0.19223301,16,0.3125,0,0,0,0,14,1,0.548701299,0.978163041,0.508802569,0,7,1,0.527597403,0.660363567,0.533445021,-1.16315081,3,0.272727273,2,0,14
220,18,23,1997,Minardi,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,22,11,1E-10,26.01010101,3.84466E-12,16,6.25E-12,0,0,0,0,3,1,0.681818182,0.978163041,0.508802569,3,10,0.673789174,0.643500389,0.660363567,0.533445021,-25.79843965,8,0.727272727,3,0,14
220,20,23,1997,Prost,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,22,11,1.0001E-18,26.01010101,3.84504E-20,16,6.25063E-20,0,0,0,0,9,1,0.61948052,0.978163041,0.508802569,0,5,1,0.6,0.660363567,0.533445021,-44.2190204,11,1,4,0,14
220,21,23,1997,Arrows,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,22,11,0.01,26.01010101,0.000384466,16,0.000625,0,0,0,0,7,1,0.433712121,0.978163041,0.508802569,10,16,0.565648051,0.620575486,0.660363567,0.533445021,-7.377758908,5,0.454545455,2,0,14
220,22,23,1997,Benetton,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,22,11,0.00000001,26.01010101,3.84466E-10,16,6.25E-10,0,0,0,4,10,0.759793448,0.612380213,0.978163041,0.508802569,2,7,0.278846154,0.517982018,0.660363567,0.533445021,-21.19326947,7,0.636363636,3,0,14
220,24,23,1997,Stewart,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,22,11,1.0001E-16,26.01010101,3.84504E-18,16,6.25063E-18,0,0,0,0,8,1,0.556168831,0.978163041,0.508802569,0,3,1,0.689393939,0.660363567,0.533445021,-39.61385022,10,0.909090909,4,0,14
220,25,23,1997,Tyrrell,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,22,11,1E-12,26.01010101,3.84466E-14,16,6.25E-14,0,0,0,0,10,1,0.595,0.978163041,0.508802569,17,19,0.60012863,0.613512219,0.660363567,0.533445021,-30.40360984,9,0.818181818,4,0,14
221,1,20,1997,McLaren,European Grand Prix,Race,Race,Race,5.148,Nürburg,Germany,2,22,11,1.0001E-12,26.01010101,3.84504E-14,16,6.25063E-14,0,0,0,4,20,0.239583333,0.364390967,0.585110649,0.541465493,11,25,0.452261725,0.452378276,0.521249983,0.493620839,-30.40350984,7,0.636363636,3,0,18
221,3,20,1997,Williams,European Grand Prix,Race,Race,Race,5.148,Nürburg,Germany,2,22,11,14,26.01010101,0.538252427,16,0.875,1,0,1,3,19,0.423295455,0.532942521,0.585110649,0.541465493,5,19,0.430099068,0.460133726,0.521249983,0.493620839,-0.133531393,1,0.090909091,1,2,18
221,6,20,1997,Ferrari,European Grand Prix,Race,Race,Race,5.148,Nürburg,Germany,2,22,11,1.0001E-20,26.01010101,3.84504E-22,16,6.25063E-22,0,0,0,4,20,0.311553031,0.35755772,0.585110649,0.541465493,24,38,0.32662043,0.309608813,0.521249983,0.493620839,-48.82419059,9,0.818181818,4,0,18
221,15,20,1997,Sauber,European Grand Prix,Race,Race,Race,5.148,Nürburg,Germany,2,22,11,0.010001,26.01010101,0.000384504,16,0.000625063,0,0,0,2,7,0.631628788,0.394345238,0.585110649,0.541465493,2,13,0.667613636,0.554582917,0.521249983,0.493620839,-7.377658913,5,0.454545455,2,0,18
221,17,20,1997,Jordan,European Grand Prix,Race,Race,Race,5.148,Nürburg,Germany,2,22,11,1.01E-30,26.01010101,3.88311E-32,16,6.3125E-32,0,0,0,1,24,0.795454546,0.55180577,0.585110649,0.541465493,2,11,0.229166667,0.683510429,0.521249983,0.493620839,-71.84019118,11,1,4,0,18
221,18,20,1997,Minardi,European Grand Prix,Race,Race,Race,5.148,Nürburg,Germany,2,22,11,1.01E-26,26.01010101,3.88311E-28,16,6.3125E-28,0,0,0,1,4,0.840909091,0.863636364,0.585110649,0.541465493,3,12,0.464085297,0.646603936,0.521249983,0.493620839,-62.62985081,10,0.909090909,4,0,18
221,20,20,1997,Prost,European Grand Prix,Race,Race,Race,5.148,Nürburg,Germany,2,22,11,1,26.01010101,0.038446602,16,0.0625,0,0,0,2,11,0.933712121,0.687289562,0.585110649,0.541465493,0,5,1,0.512987013,0.521249983,0.493620839,-2.772588722,4,0.363636364,2,0,18
221,21,20,1997,Arrows,European Grand Prix,Race,Race,Race,5.148,Nürburg,Germany,2,22,11,2.0001,26.01010101,0.076897049,16,0.12500625,0,0,0,4,11,0.461174243,0.549431818,0.585110649,0.541465493,2,8,0.419159544,0.559605903,0.521249983,0.493620839,-2.079391543,3,0.272727273,2,0,18
221,22,20,1997,Benetton,European Grand Prix,Race,Race,Race,5.148,Nürburg,Germany,2,22,11,9,26.01010101,0.346019417,16,0.5625,0,1,0,6,12,0.550800473,0.504694182,0.585110649,0.541465493,2,7,0.392045455,0.419836116,0.521249983,0.493620839,-0.575364145,2,0.181818182,1,1,18
221,24,20,1997,Stewart,European Grand Prix,Race,Race,Race,5.148,Nürburg,Germany,2,22,11,1.0001E-14,26.01010101,3.84504E-16,16,6.25063E-16,0,0,0,2,16,0.598484849,0.489909813,0.585110649,0.541465493,0,3,1,0.424242424,0.521249983,0.493620839,-35.00868003,8,0.727272727,3,0,18
221,25,20,1997,Tyrrell,European Grand Prix,Race,Race,Race,5.148,Nürburg,Germany,2,22,11,1.01E-08,26.01010101,3.88311E-10,16,6.3125E-10,0,0,0,3,13,0.649621213,0.660116471,0.585110649,0.541465493,9,11,0.352697993,0.40633968,0.521249983,0.493620839,-21.18331914,6,0.545454545,3,0,18
222,1,22,1997,McLaren,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,22,11,3.00000001,26.01010101,0.115339806,16,0.187500001,0,0,0,8,23,0.405702458,0.354671497,0.605112802,0.536964596,10,31,0.282032823,0.356447538,0.533800462,0.541188611,-1.67397643,3,0.272727273,2,0,31
222,3,22,1997,Williams,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,22,11,6,26.01010101,0.230679612,16,0.375,0,1,0,4,18,0.541269842,0.46931217,0.605112802,0.536964596,10,31,0.331595204,0.462733546,0.533800462,0.541188611,-0.980829253,2,0.181818182,1,1,31
222,6,22,1997,Ferrari,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,22,11,14,26.01010101,0.538252427,16,0.875,1,0,1,10,29,0.36622787,0.32784161,0.605112802,0.536964596,10,31,0.446962423,0.361019159,0.533800462,0.541188611,-0.133531393,1,0.090909091,1,2,31
222,15,22,1997,Sauber,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,22,11,1,26.01010101,0.038446602,16,0.0625,0,0,0,12,17,0.579306973,0.577649056,0.605112802,0.536964596,4,22,0.47797619,0.560992227,0.533800462,0.541188611,-2.772588722,5,0.454545455,2,0,31
222,17,22,1997,Jordan,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,22,11,0.010001,26.01010101,0.000384504,16,0.000625063,0,0,0,0,21,1,0.476301653,0.605112802,0.536964596,6,15,0.435031288,0.539921606,0.533800462,0.541188611,-7.377658913,6,0.545454545,3,0,31
222,18,22,1997,Minardi,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,22,11,1E-18,26.01010101,3.84466E-20,16,6.25E-20,0,0,0,5,7,0.86195055,0.714504246,0.605112802,0.536964596,10,19,0.573807378,0.645305319,0.533800462,0.541188611,-44.21912039,9,0.818181818,4,0,31
222,20,22,1997,Prost,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,22,11,1.01E-22,26.01010101,3.88311E-24,16,6.3125E-24,0,0,0,3,12,0.658531746,0.640968615,0.605112802,0.536964596,0,5,1,0.768181818,0.533800462,0.541188611,-53.41951044,10,0.909090909,4,0,31
222,21,22,1997,Arrows,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,22,11,1.01E-10,26.01010101,3.88311E-12,16,6.3125E-12,0,0,0,6,13,0.480505953,0.502523964,0.605112802,0.536964596,4,9,0.401920779,0.567520346,0.533800462,0.541188611,-25.78848932,7,0.636363636,3,0,31
222,22,22,1997,Benetton,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,22,11,2.0001,26.01010101,0.076897049,16,0.12500625,0,0,0,18,24,0.496674001,0.483574043,0.605112802,0.536964596,10,15,0.362130561,0.409602192,0.533800462,0.541188611,-2.079391543,4,0.363636364,2,0,31
222,24,22,1997,Stewart,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,22,11,1.01E-28,26.01010101,3.88311E-30,16,6.3125E-30,0,0,0,4,18,0.748214286,0.714597658,0.605112802,0.536964596,0,3,1,0.689393939,0.533800462,0.541188611,-67.235021,11,1,4,0,31
222,25,22,1997,Tyrrell,Japanese Grand Prix,Race,Race,Race,5.807,Suzuka,Japan,2,22,11,1E-14,26.01010101,3.84466E-16,16,6.25001E-16,0,0,0,4,13,0.517857143,0.644666049,0.605112802,0.536964596,10,12,0.560348437,0.591957031,0.533800462,0.541188611,-35.00877902,8,0.727272727,3,0,31
223,1,26,1997,McLaren,European Grand Prix,Race,Race,Race,4.428,Jerez de la Frontera,Spain,2,22,11,16,26.01010101,0.615145631,16,1,1,1,0,1,3,0.553571429,0.083603896,0.60873782,0.459768501,6,7,0.215469564,0.194428458,0.502578529,0.447547124,0,1,0.090909091,1,2,7
223,3,26,1997,Williams,European Grand Prix,Race,Race,Race,4.428,Jerez de la Frontera,Spain,2,22,11,5,26.01010101,0.19223301,16,0.3125,0,0,1,1,3,0.607142857,0.189935065,0.60873782,0.459768501,6,7,0.22069838,0.218390819,0.502578529,0.447547124,-1.16315081,2,0.181818182,1,1,7
223,6,26,1997,Ferrari,European Grand Prix,Race,Race,Race,4.428,Jerez de la Frontera,Spain,2,22,11,2,26.01010101,0.076893204,16,0.125,0,0,0,2,4,0.089285715,0.306006494,0.60873782,0.459768501,6,7,0.349003288,0.373821001,0.502578529,0.447547124,-2.079441542,4,0.363636364,2,0,7
223,15,26,1997,Sauber,European Grand Prix,Race,Race,Race,4.428,Jerez de la Frontera,Spain,2,22,11,0.0001,26.01010101,3.84466E-06,16,6.25E-06,0,0,0,1,3,0.642857143,0.480519481,0.60873782,0.459768501,1,2,0.5,0.5,0.502578529,0.447547124,-11.98292909,6,0.545454545,3,0,7
223,17,26,1997,Jordan,European Grand Prix,Race,Race,Race,4.428,Jerez de la Frontera,Spain,2,22,11,1E-10,26.01010101,3.84466E-12,16,6.25E-12,0,0,0,0,2,1,0.704545455,0.60873782,0.459768501,1,2,0.285714286,0.49512987,0.502578529,0.447547124,-25.79843965,8,0.727272727,3,0,7
223,18,26,1997,Minardi,European Grand Prix,Race,Race,Race,4.428,Jerez de la Frontera,Spain,2,22,11,1.0001E-18,26.01010101,3.84504E-20,16,6.25063E-20,0,0,0,1,3,0.625,0.596590909,0.60873782,0.459768501,6,7,0.635314733,0.64845159,0.502578529,0.447547124,-44.2190204,10,0.909090909,4,0,7
223,20,26,1997,Prost,European Grand Prix,Race,Race,Race,4.428,Jerez de la Frontera,Spain,2,22,11,0.01000001,26.01010101,0.000384466,16,0.000625001,0,0,0,1,3,0.660714286,0.387175325,0.60873782,0.459768501,0,1,1,0.386363636,0.502578529,0.447547124,-7.377757908,5,0.454545455,2,0,7
223,21,26,1997,Arrows,European Grand Prix,Race,Race,Race,4.428,Jerez de la Frontera,Spain,2,22,11,1E-26,26.01010101,3.84466E-28,16,6.25001E-28,0,0,0,1,3,0.535714286,0.733766234,0.60873782,0.459768501,5,6,0.423157483,0.507934266,0.502578529,0.447547124,-62.63980014,11,1,4,0,7
223,22,26,1997,Benetton,European Grand Prix,Race,Race,Race,4.428,Jerez de la Frontera,Spain,2,22,11,3,26.01010101,0.115339806,16,0.1875,0,0,0,9,11,0.338973159,0.356154808,0.60873782,0.459768501,6,7,0.382822375,0.38332827,0.502578529,0.447547124,-1.673976434,3,0.272727273,2,0,7
223,24,26,1997,Stewart,European Grand Prix,Race,Race,Race,4.428,Jerez de la Frontera,Spain,2,22,11,0.000001,26.01010101,3.84466E-08,16,6.25E-08,0,0,0,1,3,0.714285715,0.550324676,0.60873782,0.459768501,0,1,1,0.681818182,0.502578529,0.447547124,-16.58809928,7,0.636363636,3,0,7
223,25,26,1997,Tyrrell,European Grand Prix,Race,Race,Race,4.428,Jerez de la Frontera,Spain,2,22,11,1E-12,26.01010101,3.84466E-14,16,6.25E-14,0,0,0,1,3,0.928571429,0.668831169,0.60873782,0.459768501,6,7,0.516183712,0.533352272,0.502578529,0.447547124,-30.40360983,9,0.818181818,4,0,7
224,1,1,1996,McLaren,Australian Grand Prix,Street,Street,Road,5.303,Melbourne,Australia,2,22,11,2,26.01010101,0.076893204,16,0.125,0,0,0,0,19,1,0.43620338,1,0.553207321,0,24,1,0.417713594,1,0.558177534,-2.079441542,4,0.363636364,2,0,24
224,3,1,1996,Williams,Australian Grand Prix,Street,Street,Road,5.303,Melbourne,Australia,2,22,11,16,26.01010101,0.615145631,16,1,1,1,0,0,14,1,0.521666667,1,0.553207321,0,24,1,0.523032407,1,0.558177534,0,1,0.090909091,1,2,24
224,6,1,1996,Ferrari,Australian Grand Prix,Street,Street,Road,5.303,Melbourne,Australia,2,22,11,4,26.01010101,0.153786408,16,0.25,0,0,1,0,21,1,0.413501083,1,0.553207321,0,24,1,0.335953283,1,0.558177534,-1.386294361,2,0.181818182,1,1,24
224,15,1,1996,Sauber,Australian Grand Prix,Street,Street,Road,5.303,Melbourne,Australia,2,22,11,0.0001,26.01010101,3.84466E-06,16,0.00000625,0,0,0,0,13,1,0.567424242,1,0.553207321,0,19,1,0.605349548,1,0.558177534,-11.98292909,7,0.636363636,3,0,24
224,17,1,1996,Jordan,Australian Grand Prix,Street,Street,Road,5.303,Melbourne,Australia,2,22,11,1E-18,26.01010101,3.84466E-20,16,6.25E-20,0,0,0,0,17,1,0.662902463,1,0.553207321,0,10,1,0.671287879,1,0.558177534,-44.21912039,10,0.909090909,4,0,24
224,18,1,1996,Minardi,Australian Grand Prix,Street,Street,Road,5.303,Melbourne,Australia,2,22,11,1.0001E-12,26.01010101,3.84504E-14,16,6.25063E-14,0,0,0,0,15,1,0.509848485,1,0.553207321,0,10,1,0.629545455,1,0.558177534,-30.40350984,9,0.818181818,4,0,24
224,22,1,1996,Benetton,Australian Grand Prix,Street,Street,Road,5.303,Melbourne,Australia,2,22,11,3,26.01010101,0.115339806,16,0.1875,0,0,0,0,8,1,0.419823232,1,0.553207321,0,6,1,0.414772727,1,0.558177534,-1.673976434,3,0.272727273,2,0,24
224,25,1,1996,Tyrrell,Australian Grand Prix,Street,Street,Road,5.303,Melbourne,Australia,2,22,11,1,26.01010101,0.038446602,16,0.0625,0,0,0,0,7,1,0.494886364,1,0.553207321,0,3,1,0.587752525,1,0.558177534,-2.772588722,5,0.454545455,2,0,24
224,27,1,1996,Ligier,Australian Grand Prix,Street,Street,Road,5.303,Melbourne,Australia,2,22,11,0.01000001,26.01010101,0.000384466,16,0.000625001,0,0,0,0,13,1,0.543039773,1,0.553207321,0,1,1,0.386363636,1,0.558177534,-7.377757908,6,0.545454545,3,0,24
224,28,1,1996,Forti,Australian Grand Prix,Street,Street,Road,5.303,Melbourne,Australia,2,22,11,1.01E-30,26.01010101,3.88311E-32,16,6.3125E-32,0,0,0,0,3,1,0.852272728,1,0.553207321,0,1,1,0.977272727,1,0.558177534,-71.84019118,11,1,4,0,24
